,07102005-3,07103001-6,07104002-K,07112001-5,07115001-1,07116001-7,07123001-5,07121006-5
2012-09-01,8.119666666666665,9.384333333333334,35.623333333333335,28.506896551724136,17.289655172413795,2.6086666666666667,61.20344827586207,97.03333333333332
2012-10-01,10.097096774193547,12.377741935483868,44.693548387096776,37.04193548387096,20.74193548387097,4.643225806451612,66.78387096774195,137.86085081869055
2012-11-01,27.87,14.333,57.24666666666668,52.08333333333334,25.77,2.439666666666666,58.96333333333333,65.86894923020027
2012-12-01,18.061290322580643,16.133870967741938,56.99354838709678,49.66129032258065,26.216129032258063,5.979677419354839,78.8225806451613,105.44972725656815
2013-01-01,10.586774193548386,10.131290322580648,40.48709677419353,42.16606374757637,21.084193647912652,1.8805483870967736,57.28823221638144,23.620577659402766
2013-02-01,12.163571428571428,5.541785714285716,29.88214285714286,29.501511511548888,19.16808343792238,0.7906428571428571,11.092857142857143,39.88111813226722
2013-03-01,13.896153846153847,4.671612903225806,19.703225806451613,11.494516129032252,11.783870967741937,0.545516129032258,12.470967741935487,6.594528869041927
2013-04-01,8.594429592019058,3.979333333333333,12.27241379310345,13.199999999999992,10.849999999999994,0.4942666666666666,19.0,18.293517034894233
2013-05-01,5.784937405158409,4.780645161290323,12.276129032258062,12.196774193548386,11.021935483870967,1.2398387096774195,38.541935483870965,56.017831349968276
2013-06-01,9.457042107973388,6.548333333333334,15.62,13.640333333333327,11.98666666666666,2.6280333333333337,62.57619047619048,80.40702080798432
2013-07-01,6.754642857142858,10.551333333333334,22.177419354838708,21.425806451612907,15.283870967741937,7.494838709677418,133.54838709677418,215.09429074461914
2013-08-01,7.428709677419354,10.531935483870967,25.554838709677416,19.77741935483871,14.306451612903226,4.467096774193548,18.7244208826436,0.0
2013-09-01,28.244061224201054,13.766666666666673,41.03999999999999,30.976666666666677,19.809999999999995,4.0035425099448325,77.57999999999998,97.03333333333332
2013-10-01,31.605240678741755,11.522258064516128,40.82903225806452,36.72580645161292,21.16129032258064,1.1921584598350319,43.00967741935485,205.9644476150496
2013-11-01,36.737147405463574,12.725333333333332,47.42999999999999,53.32666666666668,26.44333333333333,3.5539413333949614,64.68,109.44024253066738
2013-12-01,23.328481190506125,9.749032258064515,30.464516129032265,34.35806451612903,20.235483870967744,0.6921290322580647,24.678387096774184,38.98560254003995
2014-01-01,13.2,6.335806451612903,19.661290322580648,18.95161290322581,13.558064516129033,0.3340967741935485,3.164838709677418,20.975044431606968
2014-02-01,11.136363636363637,4.075357142857143,19.560714285714283,14.285714285714286,11.25357142857143,0.2652857142857142,2.536785714285714,12.488843899513741
2014-03-01,9.507096774193547,3.3606451612903223,12.364516129032255,11.95806451612903,10.42903225806452,0.4478709677419355,6.8822580645161295,35.63936171281069
2014-04-01,8.478666666666665,5.942166666666667,8.892666666666665,10.611333333333338,10.573333333333332,0.9636666666666666,17.809999999999995,38.12412461986701
2014-05-01,14.732258064516133,7.476129032258063,13.24952380952381,16.799999999999997,13.38709677419355,3.3209354838709664,65.06129032258066,74.32723419276175
2014-06-01,13.78,9.219666666666663,20.30333333333333,17.089999999999996,13.423333333333336,10.830353045374977,178.91333333333336,132.64543796718038
2014-07-01,15.21935483870968,11.944516129032255,23.709677419354843,18.606451612903225,14.238709677419354,4.913750000000001,80.03870967741935,138.060403227602
2014-08-01,21.09032258064516,23.374193548387098,59.01290322580645,33.70967741935484,25.44193548387097,15.202580645161287,147.8548387096774,272.0254839256312
2014-09-01,18.923333333333336,22.78333333333333,53.10000000000001,33.60333333333333,22.836666666666662,13.06766666666667,168.88333333333335,97.03333333333332
2014-10-01,32.25161290322581,20.316129032258065,58.690322580645166,48.82903225806452,27.49677419354839,4.554074074074075,69.13870967741936,206.4817846562451
2014-11-01,43.492592592592594,19.79666666666667,78.29333333333334,71.11666666666669,33.38000000000001,3.5034261175355996,87.94666666666667,92.18309260845663
2014-12-01,28.17083333333333,15.21064516129032,53.76451612903225,55.1451612903226,29.290322580645164,0.5050368980045874,68.24838709677418,103.00882230036254
2015-01-01,19.53793103448276,9.537419354838711,33.722580645161294,30.26774193548387,21.04516129032258,1.0746296296296296,18.42096774193549,22.508287472109803
2015-02-01,17.056364417538592,5.553928571428569,25.207142857142856,17.59285714285714,14.592857142857142,0.3824531369386409,8.022142857142855,30.66187708726058
2015-03-01,12.362879959704426,5.147529677482419,15.785806451612908,13.487096774193546,11.896774193548383,0.4637419354838709,12.651612903225804,16.125512093223566
2015-04-01,6.248666666666667,3.205666666666666,6.555000000000001,11.196666666666664,10.506666666666666,0.4621,21.19,19.97687958222279
2015-05-01,4.674193548387097,6.4373673231337305,5.221612903225807,10.46483870967742,9.872258064516132,0.6238387096774194,31.496774193548383,31.384190011058564
2015-06-01,9.308,14.851833333333332,16.205333333333332,13.566666666666666,12.680666666666664,0.9895625324421508,47.48000000000001,73.29190774041247
2015-07-01,11.03483870967742,14.05258064516129,29.31612903225807,21.79193548387097,16.792258064516133,8.497774193548386,104.9741935483871,134.3299596942877
2015-08-01,21.070967741935483,29.40967741935484,71.75806451612904,36.65806451612902,26.161290322580644,22.45225806451613,285.9935483870967,414.8411277367664
2015-09-01,23.78333333333334,18.69,45.650000000000006,29.633333333333333,22.01,10.542333333333335,99.31,97.03333333333332
2015-10-01,30.435483870967733,23.59354838709677,63.870967741935495,41.380645161290325,26.916129032258063,14.77483870967742,126.7741935483871,82.29040994476078
2015-11-01,51.20333333333334,25.480000000000004,94.6066666666667,71.05333333333333,38.85666666666666,7.288333333333332,113.9833333333333,202.390265194769
2015-12-01,49.5709677419355,22.2,99.40322580645164,79.36774193548385,41.26774193548386,4.017419354838708,109.27419354838707,153.335713668778
2016-01-01,26.777419354838703,11.639677419354834,42.02258064516128,37.04838709677419,27.858064516129037,2.093548387096774,36.89032258064517,23.826249190483175
2016-02-01,22.78620689655172,9.018620689655172,29.544827586206893,20.503448275862077,18.834482758620688,1.106413793103448,12.247586206896552,59.226993536084066
2016-03-01,18.486693084317857,9.09623237705906,20.193548387096765,15.122580645161287,14.36451612903226,0.832290322580645,12.955806451612904,3.768111491384847
2016-04-01,29.241727093979236,17.59533333333333,69.88333333333335,32.46,23.016666666666676,7.947933333333333,120.95576509572783,79.47011650876576
2016-05-01,22.435183892571345,9.046451612903224,40.93870967741936,25.9516129032258,19.800000000000004,4.08,72.39354838709677,74.32723419276175
2016-06-01,20.326666666666668,9.444333333333336,36.01333333333334,20.32,16.173333333333336,3.213,59.973333333333336,73.3678213242571
2016-07-01,16.26451612903226,11.523225806451611,38.567741935483866,21.451612903225804,16.441935483870967,8.687999999999999,122.46129032258064,162.51946716929237
2016-08-01,19.91,12.34451612903226,43.60689655172413,26.36129032258065,19.067741935483877,6.861612903225806,79.44761904761904,210.36327021866728
2016-09-01,22.973333333333333,14.150975147871627,34.970000000000006,25.49666666666666,17.416666666666664,3.5250000000000004,38.59666666666666,97.03333333333332
2016-10-01,25.44193548387097,20.95161290322581,39.54516129032258,34.690322580645166,21.606451612903225,4.301612903225808,47.76129032258064,274.3090556814017
2016-11-01,37.52307692307692,22.116666666666664,48.24666666666667,44.09,23.616666666666674,2.61,45.03,104.17665054938581
2016-12-01,26.69032258064516,7.356129032258062,31.196774193548396,27.36451612903226,16.82903225806452,1.4468181818181818,14.936774193548386,27.21880532768742
2017-01-01,19.870967741935488,5.350869565217391,24.90967741935484,17.974193548387095,13.235483870967744,0.7872258064516128,2.8045161290322587,20.93870967741936
2017-02-01,16.82857142857143,3.708148148148149,20.264285714285712,15.107692307692307,11.349999999999998,0.5635714285714286,2.395714285714285,36.72857142857144
2017-03-01,8.071290322580644,2.8080645161290323,13.774193548387094,11.81790519566496,9.611290322580643,0.5735483870967742,6.416129032258064,47.1
2017-04-01,10.473,3.568,14.053333333333336,12.205714285714285,9.864333333333338,1.1887666666666667,20.803999999999995,42.91
2017-05-01,4.714627604956231,4.8835483870967735,16.08967741935484,13.151612903225807,10.972258064516131,2.9873870967741945,43.648387096774194,54.96451612903226
2017-06-01,18.723000020309968,10.193666666666669,29.639999999999997,20.40666666666667,15.496666666666666,11.616,150.58,118.41
2017-07-01,8.20002629469067,9.164193548387091,28.874193548387098,16.1741935483871,13.080645161290326,7.223225806451613,83.1423076923077,184.8709677419355
2017-08-01,11.823793723735053,10.556129032258063,30.467741935483875,16.31935483870968,13.051612903225802,8.564193548387097,100.28709677419356,187.93548387096772
2017-09-01,23.75192322423669,14.206666666666669,41.38333333333333,24.676666666666662,16.80333333333333,8.667000000000002,69.58,171.96666666666667
2017-10-01,25.28903889428835,19.93870967741936,67.03225806451614,40.18387096774193,24.88064516129032,9.281612903225804,98.958064516129,189.83870967741936
2017-11-01,37.071570369926654,21.47142857142857,84.20333333333332,67.06666666666666,33.53999999999999,3.849,96.47666666666666,193.4333333333333
2017-12-01,36.36129032258064,14.698064516129028,58.548387096774206,56.31612903225807,30.870967741935488,1.694064516129032,63.89354838709679,91.0032258064516
2018-01-01,22.01612903225806,7.911935483870966,30.22258064516129,24.83870967741936,19.13225806451613,0.5645161290322581,13.401612903225804,22.003225806451606
2018-02-01,19.26071428571429,4.635357142857144,24.828571428571436,15.782142857142857,13.878571428571425,0.1463214285714285,6.387857142857144,14.939285714285717
2018-03-01,11.36935483870968,3.636381103849832,16.093548387096778,14.235970491295978,11.787096774193548,0.3163,14.444193548387098,24.94516129032259
2018-04-01,8.072666666666668,3.516666666666666,13.18,12.796666666666663,11.416666666666668,1.0721666666666667,26.48,41.10333333333333
2018-05-01,7.6167741935483875,3.094193548387096,11.534193548387098,10.720322580645162,10.443548387096772,0.9790967741935483,27.070967741935487,43.65806451612903
2018-06-01,8.059666666666667,5.3646666666666665,15.066666666666666,12.986666666666668,11.427333333333335,2.6372999999999998,61.76666666666667,84.53666666666665
2018-07-01,10.072666666666665,9.016774193548386,23.345161290322583,17.506451612903223,13.319354838709678,6.176451612903228,78.91290322580646,98.1967741935484
2018-08-01,9.040000000000004,5.956774193548386,17.745161290322578,13.954838709677416,11.329032258064515,2.703666666666666,39.722580645161294,55.43870967741937
2018-09-01,15.612,17.004032183732633,34.76333333333333,28.583333333333336,18.12,10.986666666666666,78.69333333333334,97.03333333333332
2018-10-01,26.003225806451617,21.33225806451613,51.03333333333332,43.28064516129032,24.88064516129032,9.86,99.16451612903226,122.82580645161288
2018-11-01,38.29666666666667,21.56,83.33666666666666,62.73666666666668,30.183333333333337,4.951,96.28333333333336,131.80333333333334
2018-12-01,27.106451612903232,13.761290322580646,44.3516129032258,51.57096774193548,23.606721233402443,2.103225806451613,111.52258064516128,69.33548387096775
2019-01-01,19.032258064516128,7.714193548387097,26.71935483870968,27.21574844216309,17.880597883483855,0.7703548387096774,57.28823221638144,11.139354838709677
2019-02-01,14.485714285714286,4.990357142857143,22.317857142857143,13.196428571428577,10.696787129924264,0.3450357142857143,4.138928571428571,3.810357142857143
2019-03-01,9.369032258064518,3.2548387096774185,14.332258064516129,12.974193548387088,11.932094478572692,0.2924193548387097,7.810967741935484,7.437419354838711
2019-04-01,8.009333333333334,2.8606666666666665,10.749,12.810000000000004,16.916666666666664,0.4397,15.966666666666669,16.63571428571429
2019-05-01,6.376451612903226,2.889032258064516,9.56032258064516,12.709677419354836,12.968849168849536,0.8998064516129032,27.58387096774193,32.99999999999999
2019-06-01,7.807999999999999,4.812,13.15,12.57333333333333,17.05475325161661,2.802,40.92666666666666,52.04333333333333
2019-07-01,7.499666666666664,5.602258064516128,14.5,12.303225806451618,22.005011520737327,2.878333333333333,43.016129032258064,46.754838709677415
2019-08-01,7.766666666666667,6.126129032258064,16.358064516129033,11.948387096774196,10.668613708638889,2.738709677419355,34.893548387096786,43.8290322580645
2019-09-01,8.630666666666665,7.345333333333333,19.436666666666667,11.779999999999996,9.252333333333333,2.4530000000000003,26.856666666666666,29.589999999999996
2019-10-01,10.825806451612902,8.673000000000002,23.525806451612905,12.212903225806446,12.08774193548387,2.310322580645161,19.096774193548395,16.078709677419358
2019-11-01,13.658333333333331,22.116666666666664,26.393333333333327,28.216666666666665,14.853333333333332,1.3562,17.139000000000003,21.82833333333333
2019-12-01,46.08286985539489,5.509677419354837,17.219354838709677,12.833901981345925,8.391290322580646,0.4698387096774193,2.3577741935483867,3.0874193548387106
2020-01-01,9.891290322580648,3.7077419354838703,14.85483870967742,11.289428618951028,7.231935483870973,0.1006774193548386,57.464227416602306,1.5587096774193552
2020-02-01,7.283103448275863,2.5317241379310347,10.128275862068966,8.955863203491875,8.15896551724138,0.0605862068965517,0.0,1.691034482758621
2020-03-01,5.517741935483872,2.3193548387096774,8.319032258064516,8.113333333333333,7.263225806451614,0.0678064516129032,1.375190476190476,3.279677419354839
